query_id,group_id,split,benchmark,domain,state_method,k,assignment_kind
humaneval:test:28,z06,train,humaneval,code,raw_kmeans,24,utility_state_label
humaneval:test:29,z06,train,humaneval,code,raw_kmeans,24,utility_state_label
humaneval:test:3,z16,train,humaneval,code,raw_kmeans,24,utility_state_label
humaneval:test:30,z12,train,humaneval,code,raw_kmeans,24,utility_state_label
humaneval:test:31,z07,train,humaneval,code,raw_kmeans,24,utility_state_label
humaneval:test:32,z07,train,humaneval,code,raw_kmeans,24,utility_state_label
humaneval:test:33,z00,train,humaneval,code,raw_kmeans,24,utility_state_label
humaneval:test:34,z07,train,humaneval,code,raw_kmeans,24,utility_state_label
humaneval:test:35,z16,train,humaneval,code,raw_kmeans,24,utility_state_label
humaneval:test:36,z21,train,humaneval,code,raw_kmeans,24,utility_state_label
humaneval:test:37,z07,train,humaneval,code,raw_kmeans,24,utility_state_label
humaneval:test:38,z14,train,humaneval,code,raw_kmeans,24,utility_state_label
humaneval:test:39,z00,train,humaneval,code,raw_kmeans,24,utility_state_label
humaneval:test:4,z14,train,humaneval,code,raw_kmeans,24,utility_state_label
humaneval:test:40,z05,train,humaneval,code,raw_kmeans,24,utility_state_label
humaneval:test:41,z14,train,humaneval,code,raw_kmeans,24,utility_state_label
humaneval:test:42,z07,train,humaneval,code,raw_kmeans,24,utility_state_label
humaneval:test:43,z21,train,humaneval,code,raw_kmeans,24,utility_state_label
humaneval:test:44,z07,train,humaneval,code,raw_kmeans,24,utility_state_label
humaneval:test:45,z14,train,humaneval,code,raw_kmeans,24,utility_state_label
humaneval:test:46,z06,train,humaneval,code,raw_kmeans,24,utility_state_label
humaneval:test:47,z05,train,humaneval,code,raw_kmeans,24,utility_state_label
humaneval:test:48,z07,train,humaneval,code,raw_kmeans,24,utility_state_label
humaneval:test:49,z05,train,humaneval,code,raw_kmeans,24,utility_state_label
humaneval:test:5,z07,train,humaneval,code,raw_kmeans,24,utility_state_label
humaneval:test:50,z07,train,humaneval,code,raw_kmeans,24,utility_state_label
humaneval:test:51,z00,train,humaneval,code,raw_kmeans,24,utility_state_label
humaneval:test:52,z14,train,humaneval,code,raw_kmeans,24,utility_state_label
humaneval:test:53,z02,train,humaneval,code,raw_kmeans,24,utility_state_label
humaneval:test:54,z02,train,humaneval,code,raw_kmeans,24,utility_state_label
humaneval:test:55,z09,train,humaneval,code,raw_kmeans,24,utility_state_label
humaneval:test:56,z07,train,humaneval,code,raw_kmeans,24,utility_state_label
humaneval:test:57,z07,train,humaneval,code,raw_kmeans,24,utility_state_label
humaneval:test:58,z07,train,humaneval,code,raw_kmeans,24,utility_state_label
humaneval:test:59,z07,train,humaneval,code,raw_kmeans,24,utility_state_label
humaneval:test:6,z14,train,humaneval,code,raw_kmeans,24,utility_state_label
humaneval:test:60,z14,train,humaneval,code,raw_kmeans,24,utility_state_label
humaneval:test:61,z07,train,humaneval,code,raw_kmeans,24,utility_state_label
humaneval:test:62,z07,train,humaneval,code,raw_kmeans,24,utility_state_label
humaneval:test:63,z07,val,humaneval,code,raw_kmeans,24,utility_state_label
humaneval:test:64,z05,val,humaneval,code,raw_kmeans,24,utility_state_label
humaneval:test:65,z07,val,humaneval,code,raw_kmeans,24,utility_state_label
humaneval:test:66,z20,val,humaneval,code,raw_kmeans,24,utility_state_label
humaneval:test:67,z07,val,humaneval,code,raw_kmeans,24,utility_state_label
humaneval:test:68,z16,val,humaneval,code,raw_kmeans,24,utility_state_label
humaneval:test:69,z16,val,humaneval,code,raw_kmeans,24,utility_state_label
humaneval:test:7,z07,val,humaneval,code,raw_kmeans,24,utility_state_label
humaneval:test:71,z05,val,humaneval,code,raw_kmeans,24,utility_state_label
humaneval:test:72,z07,val,humaneval,code,raw_kmeans,24,utility_state_label
humaneval:test:73,z07,val,humaneval,code,raw_kmeans,24,utility_state_label
humaneval:test:74,z07,val,humaneval,code,raw_kmeans,24,utility_state_label
humaneval:test:75,z07,val,humaneval,code,raw_kmeans,24,utility_state_label
humaneval:test:76,z05,val,humaneval,code,raw_kmeans,24,utility_state_label
humaneval:test:77,z03,val,humaneval,code,raw_kmeans,24,utility_state_label
humaneval:test:78,z12,val,humaneval,code,raw_kmeans,24,utility_state_label
humaneval:test:79,z07,val,humaneval,code,raw_kmeans,24,utility_state_label
humaneval:test:8,z02,val,humaneval,code,raw_kmeans,24,utility_state_label
humaneval:test:80,z07,val,humaneval,code,raw_kmeans,24,utility_state_label
humaneval:test:81,z07,test,humaneval,code,raw_kmeans,24,utility_state_label
humaneval:test:82,z00,test,humaneval,code,raw_kmeans,24,utility_state_label
humaneval:test:83,z07,test,humaneval,code,raw_kmeans,24,utility_state_label
humaneval:test:84,z05,test,humaneval,code,raw_kmeans,24,utility_state_label
humaneval:test:85,z07,test,humaneval,code,raw_kmeans,24,utility_state_label
humaneval:test:86,z14,test,humaneval,code,raw_kmeans,24,utility_state_label
humaneval:test:87,z14,test,humaneval,code,raw_kmeans,24,utility_state_label
humaneval:test:88,z07,test,humaneval,code,raw_kmeans,24,utility_state_label
humaneval:test:89,z07,test,humaneval,code,raw_kmeans,24,utility_state_label
humaneval:test:9,z07,test,humaneval,code,raw_kmeans,24,utility_state_label
humaneval:test:90,z12,test,humaneval,code,raw_kmeans,24,utility_state_label
humaneval:test:91,z07,test,humaneval,code,raw_kmeans,24,utility_state_label
humaneval:test:92,z00,test,humaneval,code,raw_kmeans,24,utility_state_label
humaneval:test:93,z07,test,humaneval,code,raw_kmeans,24,utility_state_label
humaneval:test:94,z11,test,humaneval,code,raw_kmeans,24,utility_state_label
humaneval:test:96,z07,test,humaneval,code,raw_kmeans,24,utility_state_label
humaneval:test:97,z07,test,humaneval,code,raw_kmeans,24,utility_state_label
humaneval:test:98,z07,test,humaneval,code,raw_kmeans,24,utility_state_label
humaneval:test:99,z07,test,humaneval,code,raw_kmeans,24,utility_state_label
livemathbench:test:1,z09,train,livemathbench,math,raw_kmeans,24,utility_state_label
livemathbench:test:10,z00,train,livemathbench,math,raw_kmeans,24,utility_state_label
livemathbench:test:100,z09,train,livemathbench,math,raw_kmeans,24,utility_state_label
livemathbench:test:11,z00,train,livemathbench,math,raw_kmeans,24,utility_state_label
livemathbench:test:12,z00,train,livemathbench,math,raw_kmeans,24,utility_state_label
livemathbench:test:13,z09,train,livemathbench,math,raw_kmeans,24,utility_state_label
livemathbench:test:14,z09,train,livemathbench,math,raw_kmeans,24,utility_state_label
livemathbench:test:15,z00,train,livemathbench,math,raw_kmeans,24,utility_state_label
livemathbench:test:16,z00,train,livemathbench,math,raw_kmeans,24,utility_state_label
livemathbench:test:17,z00,train,livemathbench,math,raw_kmeans,24,utility_state_label
livemathbench:test:18,z00,train,livemathbench,math,raw_kmeans,24,utility_state_label
livemathbench:test:19,z15,train,livemathbench,math,raw_kmeans,24,utility_state_label
livemathbench:test:2,z00,train,livemathbench,math,raw_kmeans,24,utility_state_label
livemathbench:test:20,z00,train,livemathbench,math,raw_kmeans,24,utility_state_label
livemathbench:test:21,z09,train,livemathbench,math,raw_kmeans,24,utility_state_label
livemathbench:test:22,z09,train,livemathbench,math,raw_kmeans,24,utility_state_label
livemathbench:test:23,z00,train,livemathbench,math,raw_kmeans,24,utility_state_label
livemathbench:test:24,z09,train,livemathbench,math,raw_kmeans,24,utility_state_label
livemathbench:test:25,z09,train,livemathbench,math,raw_kmeans,24,utility_state_label
livemathbench:test:26,z00,train,livemathbench,math,raw_kmeans,24,utility_state_label
livemathbench:test:27,z00,train,livemathbench,math,raw_kmeans,24,utility_state_label
livemathbench:test:28,z14,train,livemathbench,math,raw_kmeans,24,utility_state_label
livemathbench:test:29,z00,train,livemathbench,math,raw_kmeans,24,utility_state_label
livemathbench:test:3,z00,train,livemathbench,math,raw_kmeans,24,utility_state_label
livemathbench:test:30,z06,train,livemathbench,math,raw_kmeans,24,utility_state_label
livemathbench:test:31,z08,train,livemathbench,math,raw_kmeans,24,utility_state_label
livemathbench:test:32,z18,train,livemathbench,math,raw_kmeans,24,utility_state_label
livemathbench:test:33,z14,train,livemathbench,math,raw_kmeans,24,utility_state_label
livemathbench:test:34,z10,train,livemathbench,math,raw_kmeans,24,utility_state_label
livemathbench:test:35,z01,train,livemathbench,math,raw_kmeans,24,utility_state_label
livemathbench:test:36,z09,train,livemathbench,math,raw_kmeans,24,utility_state_label
livemathbench:test:37,z01,train,livemathbench,math,raw_kmeans,24,utility_state_label
livemathbench:test:38,z00,train,livemathbench,math,raw_kmeans,24,utility_state_label
livemathbench:test:39,z00,train,livemathbench,math,raw_kmeans,24,utility_state_label
livemathbench:test:4,z09,train,livemathbench,math,raw_kmeans,24,utility_state_label
livemathbench:test:40,z13,train,livemathbench,math,raw_kmeans,24,utility_state_label
livemathbench:test:41,z00,train,livemathbench,math,raw_kmeans,24,utility_state_label
livemathbench:test:42,z08,train,livemathbench,math,raw_kmeans,24,utility_state_label
livemathbench:test:43,z19,train,livemathbench,math,raw_kmeans,24,utility_state_label
livemathbench:test:44,z00,train,livemathbench,math,raw_kmeans,24,utility_state_label
livemathbench:test:45,z03,train,livemathbench,math,raw_kmeans,24,utility_state_label
livemathbench:test:46,z09,train,livemathbench,math,raw_kmeans,24,utility_state_label
livemathbench:test:47,z20,train,livemathbench,math,raw_kmeans,24,utility_state_label
livemathbench:test:48,z02,train,livemathbench,math,raw_kmeans,24,utility_state_label
livemathbench:test:49,z02,train,livemathbench,math,raw_kmeans,24,utility_state_label
livemathbench:test:5,z00,train,livemathbench,math,raw_kmeans,24,utility_state_label
livemathbench:test:50,z02,train,livemathbench,math,raw_kmeans,24,utility_state_label
livemathbench:test:51,z09,train,livemathbench,math,raw_kmeans,24,utility_state_label
livemathbench:test:52,z12,train,livemathbench,math,raw_kmeans,24,utility_state_label
livemathbench:test:53,z12,train,livemathbench,math,raw_kmeans,24,utility_state_label
livemathbench:test:54,z21,train,livemathbench,math,raw_kmeans,24,utility_state_label
livemathbench:test:55,z10,train,livemathbench,math,raw_kmeans,24,utility_state_label
livemathbench:test:56,z02,train,livemathbench,math,raw_kmeans,24,utility_state_label
livemathbench:test:57,z00,train,livemathbench,math,raw_kmeans,24,utility_state_label
livemathbench:test:58,z00,train,livemathbench,math,raw_kmeans,24,utility_state_label
livemathbench:test:59,z08,train,livemathbench,math,raw_kmeans,24,utility_state_label
livemathbench:test:6,z18,train,livemathbench,math,raw_kmeans,24,utility_state_label
livemathbench:test:60,z02,train,livemathbench,math,raw_kmeans,24,utility_state_label
livemathbench:test:61,z02,train,livemathbench,math,raw_kmeans,24,utility_state_label
livemathbench:test:62,z00,train,livemathbench,math,raw_kmeans,24,utility_state_label
livemathbench:test:63,z09,val,livemathbench,math,raw_kmeans,24,utility_state_label
livemathbench:test:64,z09,val,livemathbench,math,raw_kmeans,24,utility_state_label
livemathbench:test:65,z04,val,livemathbench,math,raw_kmeans,24,utility_state_label
livemathbench:test:66,z08,val,livemathbench,math,raw_kmeans,24,utility_state_label
livemathbench:test:67,z17,val,livemathbench,math,raw_kmeans,24,utility_state_label
livemathbench:test:68,z00,val,livemathbench,math,raw_kmeans,24,utility_state_label
livemathbench:test:69,z09,val,livemathbench,math,raw_kmeans,24,utility_state_label
livemathbench:test:7,z00,val,livemathbench,math,raw_kmeans,24,utility_state_label
livemathbench:test:70,z08,val,livemathbench,math,raw_kmeans,24,utility_state_label
livemathbench:test:71,z00,val,livemathbench,math,raw_kmeans,24,utility_state_label
livemathbench:test:72,z09,val,livemathbench,math,raw_kmeans,24,utility_state_label
livemathbench:test:73,z00,val,livemathbench,math,raw_kmeans,24,utility_state_label
livemathbench:test:74,z00,val,livemathbench,math,raw_kmeans,24,utility_state_label
livemathbench:test:75,z09,val,livemathbench,math,raw_kmeans,24,utility_state_label
livemathbench:test:76,z00,val,livemathbench,math,raw_kmeans,24,utility_state_label
livemathbench:test:77,z09,val,livemathbench,math,raw_kmeans,24,utility_state_label
livemathbench:test:78,z00,val,livemathbench,math,raw_kmeans,24,utility_state_label
livemathbench:test:79,z00,val,livemathbench,math,raw_kmeans,24,utility_state_label
livemathbench:test:8,z00,val,livemathbench,math,raw_kmeans,24,utility_state_label
livemathbench:test:80,z09,val,livemathbench,math,raw_kmeans,24,utility_state_label
livemathbench:test:81,z00,test,livemathbench,math,raw_kmeans,24,utility_state_label
livemathbench:test:82,z00,test,livemathbench,math,raw_kmeans,24,utility_state_label
livemathbench:test:83,z00,test,livemathbench,math,raw_kmeans,24,utility_state_label
livemathbench:test:84,z00,test,livemathbench,math,raw_kmeans,24,utility_state_label
livemathbench:test:85,z00,test,livemathbench,math,raw_kmeans,24,utility_state_label
livemathbench:test:86,z02,test,livemathbench,math,raw_kmeans,24,utility_state_label
livemathbench:test:87,z10,test,livemathbench,math,raw_kmeans,24,utility_state_label
livemathbench:test:88,z08,test,livemathbench,math,raw_kmeans,24,utility_state_label
livemathbench:test:89,z13,test,livemathbench,math,raw_kmeans,24,utility_state_label
livemathbench:test:9,z00,test,livemathbench,math,raw_kmeans,24,utility_state_label
livemathbench:test:90,z09,test,livemathbench,math,raw_kmeans,24,utility_state_label
livemathbench:test:91,z09,test,livemathbench,math,raw_kmeans,24,utility_state_label
livemathbench:test:92,z09,test,livemathbench,math,raw_kmeans,24,utility_state_label
livemathbench:test:93,z09,test,livemathbench,math,raw_kmeans,24,utility_state_label
livemathbench:test:94,z00,test,livemathbench,math,raw_kmeans,24,utility_state_label
livemathbench:test:95,z09,test,livemathbench,math,raw_kmeans,24,utility_state_label
livemathbench:test:96,z09,test,livemathbench,math,raw_kmeans,24,utility_state_label
livemathbench:test:97,z09,test,livemathbench,math,raw_kmeans,24,utility_state_label
livemathbench:test:98,z08,test,livemathbench,math,raw_kmeans,24,utility_state_label
livemathbench:test:99,z00,test,livemathbench,math,raw_kmeans,24,utility_state_label
math500:test:1,z02,train,math500,math,raw_kmeans,24,utility_state_label
math500:test:10,z00,train,math500,math,raw_kmeans,24,utility_state_label
math500:test:100,z13,train,math500,math,raw_kmeans,24,utility_state_label
math500:test:11,z06,train,math500,math,raw_kmeans,24,utility_state_label
math500:test:12,z00,train,math500,math,raw_kmeans,24,utility_state_label
math500:test:13,z08,train,math500,math,raw_kmeans,24,utility_state_label
math500:test:14,z02,train,math500,math,raw_kmeans,24,utility_state_label
math500:test:15,z09,train,math500,math,raw_kmeans,24,utility_state_label
math500:test:16,z09,train,math500,math,raw_kmeans,24,utility_state_label
math500:test:17,z01,train,math500,math,raw_kmeans,24,utility_state_label
math500:test:18,z09,train,math500,math,raw_kmeans,24,utility_state_label
math500:test:19,z00,train,math500,math,raw_kmeans,24,utility_state_label
math500:test:2,z09,train,math500,math,raw_kmeans,24,utility_state_label
math500:test:20,z13,train,math500,math,raw_kmeans,24,utility_state_label
math500:test:21,z23,train,math500,math,raw_kmeans,24,utility_state_label
math500:test:22,z18,train,math500,math,raw_kmeans,24,utility_state_label
math500:test:23,z09,train,math500,math,raw_kmeans,24,utility_state_label
math500:test:24,z00,train,math500,math,raw_kmeans,24,utility_state_label
math500:test:25,z05,train,math500,math,raw_kmeans,24,utility_state_label
math500:test:26,z00,train,math500,math,raw_kmeans,24,utility_state_label
math500:test:27,z08,train,math500,math,raw_kmeans,24,utility_state_label
math500:test:28,z10,train,math500,math,raw_kmeans,24,utility_state_label
math500:test:29,z02,train,math500,math,raw_kmeans,24,utility_state_label
math500:test:3,z08,train,math500,math,raw_kmeans,24,utility_state_label
math500:test:30,z10,train,math500,math,raw_kmeans,24,utility_state_label
math500:test:31,z07,train,math500,math,raw_kmeans,24,utility_state_label
math500:test:32,z15,train,math500,math,raw_kmeans,24,utility_state_label
math500:test:33,z08,train,math500,math,raw_kmeans,24,utility_state_label
math500:test:34,z08,train,math500,math,raw_kmeans,24,utility_state_label
math500:test:35,z08,train,math500,math,raw_kmeans,24,utility_state_label
math500:test:36,z17,train,math500,math,raw_kmeans,24,utility_state_label
math500:test:37,z00,train,math500,math,raw_kmeans,24,utility_state_label
math500:test:38,z02,train,math500,math,raw_kmeans,24,utility_state_label
math500:test:39,z02,train,math500,math,raw_kmeans,24,utility_state_label
math500:test:4,z17,train,math500,math,raw_kmeans,24,utility_state_label
math500:test:40,z17,train,math500,math,raw_kmeans,24,utility_state_label
math500:test:41,z02,train,math500,math,raw_kmeans,24,utility_state_label
math500:test:42,z08,train,math500,math,raw_kmeans,24,utility_state_label
math500:test:43,z15,train,math500,math,raw_kmeans,24,utility_state_label
math500:test:44,z00,train,math500,math,raw_kmeans,24,utility_state_label
math500:test:45,z01,train,math500,math,raw_kmeans,24,utility_state_label
math500:test:46,z02,train,math500,math,raw_kmeans,24,utility_state_label
math500:test:47,z13,train,math500,math,raw_kmeans,24,utility_state_label
math500:test:48,z22,train,math500,math,raw_kmeans,24,utility_state_label
math500:test:49,z15,train,math500,math,raw_kmeans,24,utility_state_label
math500:test:5,z08,train,math500,math,raw_kmeans,24,utility_state_label
math500:test:50,z02,train,math500,math,raw_kmeans,24,utility_state_label
math500:test:51,z09,train,math500,math,raw_kmeans,24,utility_state_label
math500:test:52,z05,train,math500,math,raw_kmeans,24,utility_state_label
math500:test:53,z10,train,math500,math,raw_kmeans,24,utility_state_label
math500:test:54,z02,train,math500,math,raw_kmeans,24,utility_state_label
math500:test:55,z02,train,math500,math,raw_kmeans,24,utility_state_label
math500:test:56,z01,train,math500,math,raw_kmeans,24,utility_state_label
math500:test:57,z02,train,math500,math,raw_kmeans,24,utility_state_label
math500:test:58,z01,train,math500,math,raw_kmeans,24,utility_state_label
math500:test:59,z23,train,math500,math,raw_kmeans,24,utility_state_label
math500:test:6,z21,train,math500,math,raw_kmeans,24,utility_state_label
math500:test:60,z15,train,math500,math,raw_kmeans,24,utility_state_label
math500:test:61,z00,train,math500,math,raw_kmeans,24,utility_state_label
math500:test:62,z08,train,math500,math,raw_kmeans,24,utility_state_label
math500:test:63,z09,val,math500,math,raw_kmeans,24,utility_state_label
math500:test:64,z12,val,math500,math,raw_kmeans,24,utility_state_label
math500:test:65,z09,val,math500,math,raw_kmeans,24,utility_state_label
math500:test:66,z02,val,math500,math,raw_kmeans,24,utility_state_label
math500:test:67,z09,val,math500,math,raw_kmeans,24,utility_state_label
math500:test:68,z08,val,math500,math,raw_kmeans,24,utility_state_label
math500:test:69,z17,val,math500,math,raw_kmeans,24,utility_state_label
math500:test:7,z04,val,math500,math,raw_kmeans,24,utility_state_label
math500:test:70,z21,val,math500,math,raw_kmeans,24,utility_state_label
math500:test:71,z13,val,math500,math,raw_kmeans,24,utility_state_label
math500:test:72,z09,val,math500,math,raw_kmeans,24,utility_state_label
math500:test:73,z15,val,math500,math,raw_kmeans,24,utility_state_label
math500:test:74,z08,val,math500,math,raw_kmeans,24,utility_state_label
math500:test:75,z08,val,math500,math,raw_kmeans,24,utility_state_label
math500:test:76,z08,val,math500,math,raw_kmeans,24,utility_state_label
math500:test:77,z02,val,math500,math,raw_kmeans,24,utility_state_label
math500:test:78,z02,val,math500,math,raw_kmeans,24,utility_state_label
math500:test:79,z09,val,math500,math,raw_kmeans,24,utility_state_label
math500:test:8,z05,val,math500,math,raw_kmeans,24,utility_state_label
math500:test:80,z02,val,math500,math,raw_kmeans,24,utility_state_label
math500:test:81,z00,test,math500,math,raw_kmeans,24,utility_state_label
math500:test:82,z08,test,math500,math,raw_kmeans,24,utility_state_label
math500:test:83,z09,test,math500,math,raw_kmeans,24,utility_state_label
math500:test:84,z14,test,math500,math,raw_kmeans,24,utility_state_label
math500:test:85,z16,test,math500,math,raw_kmeans,24,utility_state_label
math500:test:86,z08,test,math500,math,raw_kmeans,24,utility_state_label
math500:test:87,z02,test,math500,math,raw_kmeans,24,utility_state_label
math500:test:88,z08,test,math500,math,raw_kmeans,24,utility_state_label
math500:test:89,z00,test,math500,math,raw_kmeans,24,utility_state_label
math500:test:9,z01,test,math500,math,raw_kmeans,24,utility_state_label
math500:test:90,z08,test,math500,math,raw_kmeans,24,utility_state_label
math500:test:91,z04,test,math500,math,raw_kmeans,24,utility_state_label
math500:test:92,z08,test,math500,math,raw_kmeans,24,utility_state_label
math500:test:93,z09,test,math500,math,raw_kmeans,24,utility_state_label
math500:test:94,z08,test,math500,math,raw_kmeans,24,utility_state_label
math500:test:95,z00,test,math500,math,raw_kmeans,24,utility_state_label
math500:test:96,z08,test,math500,math,raw_kmeans,24,utility_state_label
math500:test:97,z00,test,math500,math,raw_kmeans,24,utility_state_label
math500:test:98,z10,test,math500,math,raw_kmeans,24,utility_state_label
math500:test:99,z02,test,math500,math,raw_kmeans,24,utility_state_label
mbpp:test:1,z14,train,mbpp,code,raw_kmeans,24,utility_state_label
mbpp:test:10,z09,train,mbpp,code,raw_kmeans,24,utility_state_label
mbpp:test:11,z06,train,mbpp,code,raw_kmeans,24,utility_state_label
mbpp:test:12,z05,train,mbpp,code,raw_kmeans,24,utility_state_label
mbpp:test:13,z00,train,mbpp,code,raw_kmeans,24,utility_state_label
mbpp:test:14,z06,train,mbpp,code,raw_kmeans,24,utility_state_label
mbpp:test:15,z06,train,mbpp,code,raw_kmeans,24,utility_state_label
mbpp:test:16,z19,train,mbpp,code,raw_kmeans,24,utility_state_label
mbpp:test:17,z16,train,mbpp,code,raw_kmeans,24,utility_state_label
mbpp:test:18,z07,train,mbpp,code,raw_kmeans,24,utility_state_label
mbpp:test:19,z12,train,mbpp,code,raw_kmeans,24,utility_state_label
mbpp:test:2,z07,train,mbpp,code,raw_kmeans,24,utility_state_label
mbpp:test:20,z06,train,mbpp,code,raw_kmeans,24,utility_state_label
mbpp:test:21,z05,train,mbpp,code,raw_kmeans,24,utility_state_label
mbpp:test:22,z07,train,mbpp,code,raw_kmeans,24,utility_state_label
mbpp:test:23,z00,train,mbpp,code,raw_kmeans,24,utility_state_label
mbpp:test:24,z14,train,mbpp,code,raw_kmeans,24,utility_state_label
mbpp:test:25,z05,train,mbpp,code,raw_kmeans,24,utility_state_label
mbpp:test:26,z04,train,mbpp,code,raw_kmeans,24,utility_state_label
mbpp:test:27,z16,train,mbpp,code,raw_kmeans,24,utility_state_label
mbpp:test:28,z11,train,mbpp,code,raw_kmeans,24,utility_state_label
mbpp:test:29,z03,train,mbpp,code,raw_kmeans,24,utility_state_label
mbpp:test:3,z06,train,mbpp,code,raw_kmeans,24,utility_state_label
mbpp:test:30,z05,train,mbpp,code,raw_kmeans,24,utility_state_label
mbpp:test:31,z22,train,mbpp,code,raw_kmeans,24,utility_state_label
mbpp:test:32,z14,train,mbpp,code,raw_kmeans,24,utility_state_label
mbpp:test:33,z07,train,mbpp,code,raw_kmeans,24,utility_state_label
mbpp:test:34,z05,train,mbpp,code,raw_kmeans,24,utility_state_label
mbpp:test:35,z13,train,mbpp,code,raw_kmeans,24,utility_state_label
mbpp:test:36,z13,train,mbpp,code,raw_kmeans,24,utility_state_label
mbpp:test:37,z07,train,mbpp,code,raw_kmeans,24,utility_state_label
mbpp:test:38,z05,train,mbpp,code,raw_kmeans,24,utility_state_label
mbpp:test:39,z16,train,mbpp,code,raw_kmeans,24,utility_state_label
mbpp:test:4,z16,train,mbpp,code,raw_kmeans,24,utility_state_label
mbpp:test:40,z14,train,mbpp,code,raw_kmeans,24,utility_state_label
mbpp:test:41,z13,train,mbpp,code,raw_kmeans,24,utility_state_label
mbpp:test:42,z16,train,mbpp,code,raw_kmeans,24,utility_state_label
mbpp:test:43,z05,train,mbpp,code,raw_kmeans,24,utility_state_label
mbpp:test:44,z07,train,mbpp,code,raw_kmeans,24,utility_state_label
mbpp:test:45,z05,train,mbpp,code,raw_kmeans,24,utility_state_label
mbpp:test:46,z05,train,mbpp,code,raw_kmeans,24,utility_state_label
mbpp:test:47,z05,train,mbpp,code,raw_kmeans,24,utility_state_label
mbpp:test:48,z13,train,mbpp,code,raw_kmeans,24,utility_state_label
mbpp:test:49,z05,train,mbpp,code,raw_kmeans,24,utility_state_label
mbpp:test:5,z16,train,mbpp,code,raw_kmeans,24,utility_state_label
mbpp:test:50,z09,train,mbpp,code,raw_kmeans,24,utility_state_label
mbpp:test:51,z05,train,mbpp,code,raw_kmeans,24,utility_state_label
mbpp:test:52,z07,train,mbpp,code,raw_kmeans,24,utility_state_label
mbpp:test:53,z00,train,mbpp,code,raw_kmeans,24,utility_state_label
mbpp:test:54,z14,train,mbpp,code,raw_kmeans,24,utility_state_label
mbpp:test:55,z00,train,mbpp,code,raw_kmeans,24,utility_state_label
mbpp:test:56,z14,train,mbpp,code,raw_kmeans,24,utility_state_label
mbpp:test:57,z05,train,mbpp,code,raw_kmeans,24,utility_state_label
mbpp:test:58,z16,train,mbpp,code,raw_kmeans,24,utility_state_label
mbpp:test:59,z06,train,mbpp,code,raw_kmeans,24,utility_state_label
mbpp:test:6,z05,train,mbpp,code,raw_kmeans,24,utility_state_label
mbpp:test:60,z00,train,mbpp,code,raw_kmeans,24,utility_state_label
mbpp:test:61,z06,train,mbpp,code,raw_kmeans,24,utility_state_label
mbpp:test:62,z05,train,mbpp,code,raw_kmeans,24,utility_state_label
mbpp:test:63,z14,val,mbpp,code,raw_kmeans,24,utility_state_label
mbpp:test:64,z00,val,mbpp,code,raw_kmeans,24,utility_state_label
mbpp:test:65,z16,val,mbpp,code,raw_kmeans,24,utility_state_label
mbpp:test:66,z05,val,mbpp,code,raw_kmeans,24,utility_state_label
mbpp:test:67,z06,val,mbpp,code,raw_kmeans,24,utility_state_label
mbpp:test:68,z14,val,mbpp,code,raw_kmeans,24,utility_state_label
mbpp:test:7,z03,val,mbpp,code,raw_kmeans,24,utility_state_label
mbpp:test:70,z05,val,mbpp,code,raw_kmeans,24,utility_state_label
mbpp:test:71,z12,val,mbpp,code,raw_kmeans,24,utility_state_label
mbpp:test:72,z03,val,mbpp,code,raw_kmeans,24,utility_state_label
mbpp:test:73,z07,val,mbpp,code,raw_kmeans,24,utility_state_label
mbpp:test:74,z05,val,mbpp,code,raw_kmeans,24,utility_state_label
mbpp:test:75,z16,val,mbpp,code,raw_kmeans,24,utility_state_label
mbpp:test:76,z16,val,mbpp,code,raw_kmeans,24,utility_state_label
mbpp:test:77,z12,val,mbpp,code,raw_kmeans,24,utility_state_label
mbpp:test:78,z06,val,mbpp,code,raw_kmeans,24,utility_state_label
mbpp:test:79,z07,val,mbpp,code,raw_kmeans,24,utility_state_label
mbpp:test:8,z05,val,mbpp,code,raw_kmeans,24,utility_state_label
mbpp:test:80,z06,val,mbpp,code,raw_kmeans,24,utility_state_label
mbpp:test:81,z14,test,mbpp,code,raw_kmeans,24,utility_state_label
mbpp:test:82,z06,test,mbpp,code,raw_kmeans,24,utility_state_label
mbpp:test:83,z05,test,mbpp,code,raw_kmeans,24,utility_state_label
mbpp:test:84,z00,test,mbpp,code,raw_kmeans,24,utility_state_label
mbpp:test:85,z05,test,mbpp,code,raw_kmeans,24,utility_state_label
mbpp:test:86,z16,test,mbpp,code,raw_kmeans,24,utility_state_label
mbpp:test:87,z16,test,mbpp,code,raw_kmeans,24,utility_state_label
mbpp:test:88,z00,test,mbpp,code,raw_kmeans,24,utility_state_label
mbpp:test:89,z00,test,mbpp,code,raw_kmeans,24,utility_state_label
mbpp:test:9,z11,test,mbpp,code,raw_kmeans,24,utility_state_label
mbpp:test:90,z00,test,mbpp,code,raw_kmeans,24,utility_state_label
mbpp:test:91,z05,test,mbpp,code,raw_kmeans,24,utility_state_label
mbpp:test:92,z05,test,mbpp,code,raw_kmeans,24,utility_state_label
mbpp:test:93,z03,test,mbpp,code,raw_kmeans,24,utility_state_label
mbpp:test:94,z14,test,mbpp,code,raw_kmeans,24,utility_state_label
mbpp:test:95,z07,test,mbpp,code,raw_kmeans,24,utility_state_label
mbpp:test:96,z16,test,mbpp,code,raw_kmeans,24,utility_state_label
