method,method_role,baseline,split,query_id,benchmark,model_id
llmrouter_knn_fallback_k63,literature_baseline,graphrouter,val,livemathbench:test:79,livemathbench,gemini-3.5-flash-strong-solve
llmrouter_knn_fallback_k63,literature_baseline,graphrouter,val,livemathbench:test:8,livemathbench,gemini-3.5-flash-strong-solve
llmrouter_knn_fallback_k63,literature_baseline,graphrouter,val,livemathbench:test:80,livemathbench,gemini-3.5-flash-strong-solve
llmrouter_knn_fallback_k63,literature_baseline,graphrouter,val,math500:test:63,math500,gemini-3.5-flash-strong-solve
llmrouter_knn_fallback_k63,literature_baseline,graphrouter,val,math500:test:64,math500,gemini-3.5-flash-strong-solve
llmrouter_knn_fallback_k63,literature_baseline,graphrouter,val,math500:test:65,math500,gemini-3.5-flash-strong-solve
llmrouter_knn_fallback_k63,literature_baseline,graphrouter,val,math500:test:66,math500,gemini-3.5-flash-strong-solve
llmrouter_knn_fallback_k63,literature_baseline,graphrouter,val,math500:test:67,math500,gemini-3.5-flash-strong-solve
llmrouter_knn_fallback_k63,literature_baseline,graphrouter,val,math500:test:68,math500,gemini-3.5-flash-strong-solve
llmrouter_knn_fallback_k63,literature_baseline,graphrouter,val,math500:test:69,math500,gemini-3.5-flash-strong-solve
llmrouter_knn_fallback_k63,literature_baseline,graphrouter,val,math500:test:7,math500,gemini-3.5-flash-strong-solve
llmrouter_knn_fallback_k63,literature_baseline,graphrouter,val,math500:test:70,math500,gemini-3.5-flash-strong-solve
llmrouter_knn_fallback_k63,literature_baseline,graphrouter,val,math500:test:71,math500,gemini-3.5-flash-strong-solve
llmrouter_knn_fallback_k63,literature_baseline,graphrouter,val,math500:test:72,math500,gemini-3.5-flash-strong-solve
llmrouter_knn_fallback_k63,literature_baseline,graphrouter,val,math500:test:73,math500,gemini-3.5-flash-strong-solve
llmrouter_knn_fallback_k63,literature_baseline,graphrouter,val,math500:test:74,math500,gemini-3.5-flash-strong-solve
llmrouter_knn_fallback_k63,literature_baseline,graphrouter,val,math500:test:75,math500,gemini-3.5-flash-strong-solve
llmrouter_knn_fallback_k63,literature_baseline,graphrouter,val,math500:test:76,math500,gemini-3.5-flash-strong-solve
llmrouter_knn_fallback_k63,literature_baseline,graphrouter,val,math500:test:77,math500,gemini-3.5-flash-strong-solve
llmrouter_knn_fallback_k63,literature_baseline,graphrouter,val,math500:test:78,math500,gemini-3.5-flash-strong-solve
llmrouter_knn_fallback_k63,literature_baseline,graphrouter,val,math500:test:79,math500,gemini-3.5-flash-strong-solve
llmrouter_knn_fallback_k63,literature_baseline,graphrouter,val,math500:test:8,math500,gemini-3.5-flash-strong-solve
llmrouter_knn_fallback_k63,literature_baseline,graphrouter,val,math500:test:80,math500,gemini-3.5-flash-strong-solve
llmrouter_knn_fallback_k63,literature_baseline,graphrouter,val,mbpp:test:63,mbpp,qwen3-32b-awq-local
llmrouter_knn_fallback_k63,literature_baseline,graphrouter,val,mbpp:test:64,mbpp,qwen3-32b-awq-selfconsistency-n3-local
llmrouter_knn_fallback_k63,literature_baseline,graphrouter,val,mbpp:test:65,mbpp,qwen3-32b-awq-local
llmrouter_knn_fallback_k63,literature_baseline,graphrouter,val,mbpp:test:66,mbpp,qwen3-32b-awq-local
llmrouter_knn_fallback_k63,literature_baseline,graphrouter,val,mbpp:test:67,mbpp,qwen3-14b-awq-local
llmrouter_knn_fallback_k63,literature_baseline,graphrouter,val,mbpp:test:68,mbpp,qwen3-32b-awq-local
llmrouter_knn_fallback_k63,literature_baseline,graphrouter,val,mbpp:test:69,mbpp,qwen3-32b-awq-selfconsistency-n3-local
llmrouter_knn_fallback_k63,literature_baseline,graphrouter,val,mbpp:test:7,mbpp,qwen3-14b-awq-local
llmrouter_knn_fallback_k63,literature_baseline,graphrouter,val,mbpp:test:70,mbpp,qwen3-14b-awq-local
llmrouter_knn_fallback_k63,literature_baseline,graphrouter,val,mbpp:test:71,mbpp,qwen3-32b-awq-local
llmrouter_knn_fallback_k63,literature_baseline,graphrouter,val,mbpp:test:72,mbpp,qwen3-14b-awq-local
llmrouter_knn_fallback_k63,literature_baseline,graphrouter,val,mbpp:test:73,mbpp,qwen3-32b-awq-local
llmrouter_knn_fallback_k63,literature_baseline,graphrouter,val,mbpp:test:74,mbpp,qwen3-32b-awq-local
llmrouter_knn_fallback_k63,literature_baseline,graphrouter,val,mbpp:test:75,mbpp,qwen3-14b-awq-local
llmrouter_knn_fallback_k63,literature_baseline,graphrouter,val,mbpp:test:76,mbpp,qwen3-32b-awq-local
llmrouter_knn_fallback_k63,literature_baseline,graphrouter,val,mbpp:test:77,mbpp,qwen3-32b-awq-local
llmrouter_knn_fallback_k63,literature_baseline,graphrouter,val,mbpp:test:78,mbpp,qwen3-14b-awq-local
llmrouter_knn_fallback_k63,literature_baseline,graphrouter,val,mbpp:test:79,mbpp,qwen3-32b-awq-local
llmrouter_knn_fallback_k63,literature_baseline,graphrouter,val,mbpp:test:8,mbpp,qwen3-14b-awq-local
llmrouter_knn_fallback_k63,literature_baseline,graphrouter,val,mbpp:test:80,mbpp,qwen3-14b-awq-local
llmrouter_knn_fallback_k63,literature_baseline,graphrouter,val,mmlupro:test_1000:63,mmlupro,gemini-3.5-flash-strong-solve
llmrouter_knn_fallback_k63,literature_baseline,graphrouter,val,mmlupro:test_1000:64,mmlupro,gemini-3.5-flash-strong-solve
llmrouter_knn_fallback_k63,literature_baseline,graphrouter,val,mmlupro:test_1000:65,mmlupro,gemini-3.5-flash-strong-solve
llmrouter_knn_fallback_k63,literature_baseline,graphrouter,val,mmlupro:test_1000:66,mmlupro,gemini-3.5-flash-strong-solve
llmrouter_knn_fallback_k63,literature_baseline,graphrouter,val,mmlupro:test_1000:67,mmlupro,gemini-3.5-flash-strong-solve
llmrouter_knn_fallback_k63,literature_baseline,graphrouter,val,mmlupro:test_1000:68,mmlupro,gemini-3.5-flash-strong-solve
llmrouter_knn_fallback_k63,literature_baseline,graphrouter,val,mmlupro:test_1000:69,mmlupro,gemini-3.5-flash-strong-solve
llmrouter_knn_fallback_k63,literature_baseline,graphrouter,val,mmlupro:test_1000:7,mmlupro,gemini-3.5-flash-strong-solve
llmrouter_knn_fallback_k63,literature_baseline,graphrouter,val,mmlupro:test_1000:70,mmlupro,gemini-3.5-flash-strong-solve
llmrouter_knn_fallback_k63,literature_baseline,graphrouter,val,mmlupro:test_1000:71,mmlupro,gemini-3.5-flash-strong-solve
llmrouter_knn_fallback_k63,literature_baseline,graphrouter,val,mmlupro:test_1000:72,mmlupro,gemini-3.5-flash-strong-solve
llmrouter_knn_fallback_k63,literature_baseline,graphrouter,val,mmlupro:test_1000:73,mmlupro,gemini-3.5-flash-strong-solve
llmrouter_knn_fallback_k63,literature_baseline,graphrouter,val,mmlupro:test_1000:74,mmlupro,gemini-3.5-flash-strong-solve
llmrouter_knn_fallback_k63,literature_baseline,graphrouter,val,mmlupro:test_1000:75,mmlupro,gemini-3.5-flash-strong-solve
llmrouter_knn_fallback_k63,literature_baseline,graphrouter,val,mmlupro:test_1000:76,mmlupro,gemini-3.5-flash-strong-solve
llmrouter_knn_fallback_k63,literature_baseline,graphrouter,val,mmlupro:test_1000:77,mmlupro,gemini-3.5-flash-strong-solve
llmrouter_knn_fallback_k63,literature_baseline,graphrouter,val,mmlupro:test_1000:78,mmlupro,gemini-3.5-flash-strong-solve
llmrouter_knn_fallback_k63,literature_baseline,graphrouter,val,mmlupro:test_1000:79,mmlupro,gemini-3.5-flash-strong-solve
llmrouter_knn_fallback_k63,literature_baseline,graphrouter,val,mmlupro:test_1000:8,mmlupro,gemini-3.5-flash-strong-solve
llmrouter_knn_fallback_k63,literature_baseline,graphrouter,val,mmlupro:test_1000:80,mmlupro,gemini-3.5-flash-strong-solve
llmrouter_knn_fallback_k63,literature_baseline,graphrouter,test,aime:hybrid:53,aime,gemini-3.5-flash-strong-solve
llmrouter_knn_fallback_k63,literature_baseline,graphrouter,test,aime:hybrid:54,aime,gemini-3.5-flash-strong-solve
llmrouter_knn_fallback_k63,literature_baseline,graphrouter,test,aime:hybrid:55,aime,gemini-3.5-flash-strong-solve
llmrouter_knn_fallback_k63,literature_baseline,graphrouter,test,aime:hybrid:56,aime,gemini-3.5-flash-strong-solve
llmrouter_knn_fallback_k63,literature_baseline,graphrouter,test,aime:hybrid:57,aime,gemini-3.5-flash-strong-solve
llmrouter_knn_fallback_k63,literature_baseline,graphrouter,test,aime:hybrid:58,aime,gemini-3.5-flash-strong-solve
llmrouter_knn_fallback_k63,literature_baseline,graphrouter,test,aime:hybrid:59,aime,gemini-3.5-flash
llmrouter_knn_fallback_k63,literature_baseline,graphrouter,test,aime:hybrid:6,aime,gemini-3.5-flash-strong-solve
llmrouter_knn_fallback_k63,literature_baseline,graphrouter,test,aime:hybrid:60,aime,gemini-3.5-flash-strong-solve
llmrouter_knn_fallback_k63,literature_baseline,graphrouter,test,aime:hybrid:7,aime,gemini-3.5-flash-strong-solve
llmrouter_knn_fallback_k63,literature_baseline,graphrouter,test,aime:hybrid:8,aime,gemini-3.5-flash-strong-solve
llmrouter_knn_fallback_k63,literature_baseline,graphrouter,test,aime:hybrid:9,aime,gemini-3.5-flash-strong-solve
llmrouter_knn_fallback_k63,literature_baseline,graphrouter,test,bbh:test:81,bbh,gemini-3.5-flash-strong-solve
llmrouter_knn_fallback_k63,literature_baseline,graphrouter,test,bbh:test:82,bbh,gemini-3.5-flash-strong-solve
llmrouter_knn_fallback_k63,literature_baseline,graphrouter,test,bbh:test:83,bbh,gemini-3.5-flash-strong-solve
llmrouter_knn_fallback_k63,literature_baseline,graphrouter,test,bbh:test:84,bbh,gemini-3.5-flash-strong-solve
llmrouter_knn_fallback_k63,literature_baseline,graphrouter,test,bbh:test:85,bbh,gemini-3.5-flash-strong-solve
llmrouter_knn_fallback_k63,literature_baseline,graphrouter,test,bbh:test:86,bbh,gemini-3.5-flash-strong-solve
llmrouter_knn_fallback_k63,literature_baseline,graphrouter,test,bbh:test:87,bbh,gemini-3.5-flash-strong-solve
llmrouter_knn_fallback_k63,literature_baseline,graphrouter,test,bbh:test:88,bbh,gemini-3.5-flash-strong-solve
llmrouter_knn_fallback_k63,literature_baseline,graphrouter,test,bbh:test:89,bbh,gemini-3.5-flash-strong-solve
llmrouter_knn_fallback_k63,literature_baseline,graphrouter,test,bbh:test:9,bbh,gemini-3.5-flash-strong-solve
llmrouter_knn_fallback_k63,literature_baseline,graphrouter,test,bbh:test:90,bbh,gemini-3.5-flash-strong-solve
llmrouter_knn_fallback_k63,literature_baseline,graphrouter,test,bbh:test:91,bbh,gemini-3.5-flash-strong-solve
llmrouter_knn_fallback_k63,literature_baseline,graphrouter,test,bbh:test:92,bbh,gemini-3.5-flash-strong-solve
llmrouter_knn_fallback_k63,literature_baseline,graphrouter,test,bbh:test:93,bbh,gemini-3.5-flash-strong-solve
llmrouter_knn_fallback_k63,literature_baseline,graphrouter,test,bbh:test:94,bbh,gemini-3.5-flash-strong-solve
llmrouter_knn_fallback_k63,literature_baseline,graphrouter,test,bbh:test:95,bbh,gemini-3.5-flash-strong-solve
llmrouter_knn_fallback_k63,literature_baseline,graphrouter,test,bbh:test:96,bbh,gemini-3.5-flash-strong-solve
llmrouter_knn_fallback_k63,literature_baseline,graphrouter,test,bbh:test:97,bbh,gemini-3.5-flash-strong-solve
llmrouter_knn_fallback_k63,literature_baseline,graphrouter,test,bbh:test:98,bbh,gemini-3.5-flash-strong-solve
llmrouter_knn_fallback_k63,literature_baseline,graphrouter,test,bbh:test:99,bbh,gemini-3.5-flash-strong-solve
llmrouter_knn_fallback_k63,literature_baseline,graphrouter,test,gpqa:test:81,gpqa,gemini-3.5-flash-strong-solve
llmrouter_knn_fallback_k63,literature_baseline,graphrouter,test,gpqa:test:82,gpqa,gemini-3.5-flash-strong-solve
llmrouter_knn_fallback_k63,literature_baseline,graphrouter,test,gpqa:test:83,gpqa,gemini-3.5-flash-strong-solve
llmrouter_knn_fallback_k63,literature_baseline,graphrouter,test,gpqa:test:84,gpqa,gemini-3.5-flash-strong-solve
llmrouter_knn_fallback_k63,literature_baseline,graphrouter,test,gpqa:test:85,gpqa,gemini-3.5-flash-strong-solve
llmrouter_knn_fallback_k63,literature_baseline,graphrouter,test,gpqa:test:86,gpqa,gemini-3.5-flash-strong-solve
llmrouter_knn_fallback_k63,literature_baseline,graphrouter,test,gpqa:test:87,gpqa,gemini-3.5-flash-strong-solve
llmrouter_knn_fallback_k63,literature_baseline,graphrouter,test,gpqa:test:88,gpqa,gemini-3.5-flash-strong-solve
llmrouter_knn_fallback_k63,literature_baseline,graphrouter,test,gpqa:test:89,gpqa,gemini-3.5-flash-strong-solve
llmrouter_knn_fallback_k63,literature_baseline,graphrouter,test,gpqa:test:9,gpqa,gemini-3.5-flash-strong-solve
llmrouter_knn_fallback_k63,literature_baseline,graphrouter,test,gpqa:test:90,gpqa,gemini-3.5-flash-strong-solve
llmrouter_knn_fallback_k63,literature_baseline,graphrouter,test,gpqa:test:91,gpqa,gemini-3.5-flash-strong-solve
llmrouter_knn_fallback_k63,literature_baseline,graphrouter,test,gpqa:test:92,gpqa,gemini-3.5-flash-strong-solve
llmrouter_knn_fallback_k63,literature_baseline,graphrouter,test,gpqa:test:93,gpqa,gemini-3.5-flash-strong-solve
llmrouter_knn_fallback_k63,literature_baseline,graphrouter,test,gpqa:test:94,gpqa,gemini-3.5-flash-strong-solve
llmrouter_knn_fallback_k63,literature_baseline,graphrouter,test,gpqa:test:95,gpqa,gemini-3.5-flash-strong-solve
llmrouter_knn_fallback_k63,literature_baseline,graphrouter,test,gpqa:test:96,gpqa,gemini-3.5-flash-strong-solve
llmrouter_knn_fallback_k63,literature_baseline,graphrouter,test,gpqa:test:97,gpqa,gemini-3.5-flash-strong-solve
llmrouter_knn_fallback_k63,literature_baseline,graphrouter,test,gpqa:test:98,gpqa,gemini-3.5-flash-strong-solve
llmrouter_knn_fallback_k63,literature_baseline,graphrouter,test,gpqa:test:99,gpqa,gemini-3.5-flash-strong-solve
llmrouter_knn_fallback_k63,literature_baseline,graphrouter,test,gsm8k:test:81,gsm8k,gemini-3.5-flash-strong-solve
llmrouter_knn_fallback_k63,literature_baseline,graphrouter,test,gsm8k:test:82,gsm8k,gemini-3.5-flash-strong-solve
llmrouter_knn_fallback_k63,literature_baseline,graphrouter,test,gsm8k:test:83,gsm8k,gemini-3.5-flash
llmrouter_knn_fallback_k63,literature_baseline,graphrouter,test,gsm8k:test:84,gsm8k,gemini-3.5-flash
llmrouter_knn_fallback_k63,literature_baseline,graphrouter,test,gsm8k:test:85,gsm8k,gemini-3.5-flash-strong-solve
llmrouter_knn_fallback_k63,literature_baseline,graphrouter,test,gsm8k:test:86,gsm8k,gemini-3.5-flash-strong-solve
llmrouter_knn_fallback_k63,literature_baseline,graphrouter,test,gsm8k:test:87,gsm8k,gemini-3.5-flash-strong-solve
llmrouter_knn_fallback_k63,literature_baseline,graphrouter,test,gsm8k:test:88,gsm8k,gemini-3.5-flash-strong-solve
llmrouter_knn_fallback_k63,literature_baseline,graphrouter,test,gsm8k:test:89,gsm8k,gemini-3.5-flash
llmrouter_knn_fallback_k63,literature_baseline,graphrouter,test,gsm8k:test:9,gsm8k,gemini-3.5-flash-strong-solve
llmrouter_knn_fallback_k63,literature_baseline,graphrouter,test,gsm8k:test:90,gsm8k,gemini-3.5-flash-strong-solve
llmrouter_knn_fallback_k63,literature_baseline,graphrouter,test,gsm8k:test:91,gsm8k,gemini-3.5-flash-strong-solve
llmrouter_knn_fallback_k63,literature_baseline,graphrouter,test,gsm8k:test:92,gsm8k,gemini-3.5-flash-strong-solve
llmrouter_knn_fallback_k63,literature_baseline,graphrouter,test,gsm8k:test:93,gsm8k,gemini-3.5-flash-strong-solve
llmrouter_knn_fallback_k63,literature_baseline,graphrouter,test,gsm8k:test:94,gsm8k,gemini-3.5-flash-strong-solve
llmrouter_knn_fallback_k63,literature_baseline,graphrouter,test,gsm8k:test:95,gsm8k,gemini-3.5-flash-strong-solve
llmrouter_knn_fallback_k63,literature_baseline,graphrouter,test,gsm8k:test:96,gsm8k,gemini-3.5-flash
llmrouter_knn_fallback_k63,literature_baseline,graphrouter,test,gsm8k:test:97,gsm8k,gemini-3.5-flash-strong-solve
llmrouter_knn_fallback_k63,literature_baseline,graphrouter,test,gsm8k:test:98,gsm8k,gemini-3.5-flash-strong-solve
llmrouter_knn_fallback_k63,literature_baseline,graphrouter,test,gsm8k:test:99,gsm8k,gemini-3.5-flash-strong-solve
llmrouter_knn_fallback_k63,literature_baseline,graphrouter,test,humaneval:test:81,humaneval,qwen3-32b-awq-local
llmrouter_knn_fallback_k63,literature_baseline,graphrouter,test,humaneval:test:82,humaneval,qwen3-32b-awq-local
llmrouter_knn_fallback_k63,literature_baseline,graphrouter,test,humaneval:test:83,humaneval,qwen3-32b-awq-local
llmrouter_knn_fallback_k63,literature_baseline,graphrouter,test,humaneval:test:84,humaneval,qwen3-32b-awq-local
llmrouter_knn_fallback_k63,literature_baseline,graphrouter,test,humaneval:test:85,humaneval,qwen3-32b-awq-local
llmrouter_knn_fallback_k63,literature_baseline,graphrouter,test,humaneval:test:86,humaneval,qwen3-32b-awq-local
llmrouter_knn_fallback_k63,literature_baseline,graphrouter,test,humaneval:test:87,humaneval,qwen3-32b-awq-local
llmrouter_knn_fallback_k63,literature_baseline,graphrouter,test,humaneval:test:88,humaneval,qwen3-32b-awq-local
llmrouter_knn_fallback_k63,literature_baseline,graphrouter,test,humaneval:test:89,humaneval,qwen3-32b-awq-local
llmrouter_knn_fallback_k63,literature_baseline,graphrouter,test,humaneval:test:9,humaneval,qwen3-32b-awq-local
llmrouter_knn_fallback_k63,literature_baseline,graphrouter,test,humaneval:test:90,humaneval,qwen3-32b-awq-local
llmrouter_knn_fallback_k63,literature_baseline,graphrouter,test,humaneval:test:91,humaneval,qwen3-32b-awq-local
llmrouter_knn_fallback_k63,literature_baseline,graphrouter,test,humaneval:test:92,humaneval,qwen3-32b-awq-local
llmrouter_knn_fallback_k63,literature_baseline,graphrouter,test,humaneval:test:93,humaneval,qwen3-32b-awq-local
llmrouter_knn_fallback_k63,literature_baseline,graphrouter,test,humaneval:test:94,humaneval,qwen3-32b-awq-local
llmrouter_knn_fallback_k63,literature_baseline,graphrouter,test,humaneval:test:95,humaneval,qwen3-32b-awq-local
llmrouter_knn_fallback_k63,literature_baseline,graphrouter,test,humaneval:test:96,humaneval,qwen3-32b-awq-local
llmrouter_knn_fallback_k63,literature_baseline,graphrouter,test,humaneval:test:97,humaneval,qwen3-32b-awq-local
llmrouter_knn_fallback_k63,literature_baseline,graphrouter,test,humaneval:test:98,humaneval,qwen3-32b-awq-local
llmrouter_knn_fallback_k63,literature_baseline,graphrouter,test,humaneval:test:99,humaneval,qwen3-32b-awq-local
llmrouter_knn_fallback_k63,literature_baseline,graphrouter,test,livemathbench:test:81,livemathbench,gemini-3.5-flash-strong-solve
llmrouter_knn_fallback_k63,literature_baseline,graphrouter,test,livemathbench:test:82,livemathbench,gemini-3.5-flash-strong-solve
llmrouter_knn_fallback_k63,literature_baseline,graphrouter,test,livemathbench:test:83,livemathbench,gemini-3.5-flash-strong-solve
llmrouter_knn_fallback_k63,literature_baseline,graphrouter,test,livemathbench:test:84,livemathbench,gemini-3.5-flash-strong-solve
llmrouter_knn_fallback_k63,literature_baseline,graphrouter,test,livemathbench:test:85,livemathbench,gemini-3.5-flash-strong-solve
llmrouter_knn_fallback_k63,literature_baseline,graphrouter,test,livemathbench:test:86,livemathbench,gemini-3.5-flash-strong-solve
llmrouter_knn_fallback_k63,literature_baseline,graphrouter,test,livemathbench:test:87,livemathbench,gemini-3.5-flash-strong-solve
llmrouter_knn_fallback_k63,literature_baseline,graphrouter,test,livemathbench:test:88,livemathbench,gemini-3.5-flash-strong-solve
llmrouter_knn_fallback_k63,literature_baseline,graphrouter,test,livemathbench:test:89,livemathbench,gemini-3.5-flash-strong-solve
llmrouter_knn_fallback_k63,literature_baseline,graphrouter,test,livemathbench:test:9,livemathbench,gemini-3.5-flash-strong-solve
llmrouter_knn_fallback_k63,literature_baseline,graphrouter,test,livemathbench:test:90,livemathbench,gemini-3.5-flash-strong-solve
llmrouter_knn_fallback_k63,literature_baseline,graphrouter,test,livemathbench:test:91,livemathbench,gemini-3.5-flash-strong-solve
llmrouter_knn_fallback_k63,literature_baseline,graphrouter,test,livemathbench:test:92,livemathbench,gemini-3.5-flash-strong-solve
llmrouter_knn_fallback_k63,literature_baseline,graphrouter,test,livemathbench:test:93,livemathbench,gemini-3.5-flash-strong-solve
llmrouter_knn_fallback_k63,literature_baseline,graphrouter,test,livemathbench:test:94,livemathbench,gemini-3.5-flash-strong-solve
llmrouter_knn_fallback_k63,literature_baseline,graphrouter,test,livemathbench:test:95,livemathbench,gemini-3.5-flash-strong-solve
llmrouter_knn_fallback_k63,literature_baseline,graphrouter,test,livemathbench:test:96,livemathbench,gemini-3.5-flash-strong-solve
llmrouter_knn_fallback_k63,literature_baseline,graphrouter,test,livemathbench:test:97,livemathbench,gemini-3.5-flash-strong-solve
llmrouter_knn_fallback_k63,literature_baseline,graphrouter,test,livemathbench:test:98,livemathbench,gemini-3.5-flash-strong-solve
llmrouter_knn_fallback_k63,literature_baseline,graphrouter,test,livemathbench:test:99,livemathbench,gemini-3.5-flash-strong-solve
llmrouter_knn_fallback_k63,literature_baseline,graphrouter,test,math500:test:81,math500,gemini-3.5-flash-strong-solve
llmrouter_knn_fallback_k63,literature_baseline,graphrouter,test,math500:test:82,math500,gemini-3.5-flash-strong-solve
llmrouter_knn_fallback_k63,literature_baseline,graphrouter,test,math500:test:83,math500,gemini-3.5-flash-strong-solve
llmrouter_knn_fallback_k63,literature_baseline,graphrouter,test,math500:test:84,math500,gemini-3.5-flash-strong-solve
llmrouter_knn_fallback_k63,literature_baseline,graphrouter,test,math500:test:85,math500,gemini-3.5-flash-strong-solve
llmrouter_knn_fallback_k63,literature_baseline,graphrouter,test,math500:test:86,math500,gemini-3.5-flash-strong-solve
llmrouter_knn_fallback_k63,literature_baseline,graphrouter,test,math500:test:87,math500,gemini-3.5-flash-strong-solve
llmrouter_knn_fallback_k63,literature_baseline,graphrouter,test,math500:test:88,math500,gemini-3.5-flash-strong-solve
llmrouter_knn_fallback_k63,literature_baseline,graphrouter,test,math500:test:89,math500,gemini-3.5-flash-strong-solve
llmrouter_knn_fallback_k63,literature_baseline,graphrouter,test,math500:test:9,math500,gemini-3.5-flash-strong-solve
llmrouter_knn_fallback_k63,literature_baseline,graphrouter,test,math500:test:90,math500,gemini-3.5-flash-strong-solve
llmrouter_knn_fallback_k63,literature_baseline,graphrouter,test,math500:test:91,math500,gemini-3.5-flash-strong-solve
llmrouter_knn_fallback_k63,literature_baseline,graphrouter,test,math500:test:92,math500,gemini-3.5-flash-strong-solve
llmrouter_knn_fallback_k63,literature_baseline,graphrouter,test,math500:test:93,math500,gemini-3.5-flash-strong-solve
llmrouter_knn_fallback_k63,literature_baseline,graphrouter,test,math500:test:94,math500,gemini-3.5-flash-strong-solve
llmrouter_knn_fallback_k63,literature_baseline,graphrouter,test,math500:test:95,math500,gemini-3.5-flash-strong-solve
llmrouter_knn_fallback_k63,literature_baseline,graphrouter,test,math500:test:96,math500,gemini-3.5-flash-strong-solve
llmrouter_knn_fallback_k63,literature_baseline,graphrouter,test,math500:test:97,math500,gemini-3.5-flash-strong-solve
llmrouter_knn_fallback_k63,literature_baseline,graphrouter,test,math500:test:98,math500,gemini-3.5-flash-strong-solve
llmrouter_knn_fallback_k63,literature_baseline,graphrouter,test,math500:test:99,math500,gemini-3.5-flash-strong-solve
llmrouter_knn_fallback_k63,literature_baseline,graphrouter,test,mbpp:test:81,mbpp,qwen3-14b-awq-local
llmrouter_knn_fallback_k63,literature_baseline,graphrouter,test,mbpp:test:82,mbpp,qwen3-14b-awq-local
llmrouter_knn_fallback_k63,literature_baseline,graphrouter,test,mbpp:test:83,mbpp,qwen3-32b-awq-local
llmrouter_knn_fallback_k63,literature_baseline,graphrouter,test,mbpp:test:84,mbpp,qwen3-14b-awq-local
llmrouter_knn_fallback_k63,literature_baseline,graphrouter,test,mbpp:test:85,mbpp,qwen3-32b-awq-local
llmrouter_knn_fallback_k63,literature_baseline,graphrouter,test,mbpp:test:86,mbpp,qwen3-32b-awq-local
llmrouter_knn_fallback_k63,literature_baseline,graphrouter,test,mbpp:test:87,mbpp,qwen3-32b-awq-local
llmrouter_knn_fallback_k63,literature_baseline,graphrouter,test,mbpp:test:88,mbpp,qwen3-32b-awq-local
llmrouter_knn_fallback_k63,literature_baseline,graphrouter,test,mbpp:test:89,mbpp,qwen3-14b-awq-local
llmrouter_knn_fallback_k63,literature_baseline,graphrouter,test,mbpp:test:9,mbpp,qwen3-32b-awq-local
llmrouter_knn_fallback_k63,literature_baseline,graphrouter,test,mbpp:test:90,mbpp,qwen3-32b-awq-local
llmrouter_knn_fallback_k63,literature_baseline,graphrouter,test,mbpp:test:91,mbpp,qwen3-14b-awq-local
llmrouter_knn_fallback_k63,literature_baseline,graphrouter,test,mbpp:test:92,mbpp,qwen3-32b-awq-local
llmrouter_knn_fallback_k63,literature_baseline,graphrouter,test,mbpp:test:93,mbpp,qwen3-32b-awq-local
llmrouter_knn_fallback_k63,literature_baseline,graphrouter,test,mbpp:test:94,mbpp,qwen3-32b-awq-local
llmrouter_knn_fallback_k63,literature_baseline,graphrouter,test,mbpp:test:95,mbpp,qwen3-32b-awq-local
llmrouter_knn_fallback_k63,literature_baseline,graphrouter,test,mbpp:test:96,mbpp,qwen3-32b-awq-local
llmrouter_knn_fallback_k63,literature_baseline,graphrouter,test,mbpp:test:97,mbpp,qwen3-14b-awq-local
llmrouter_knn_fallback_k63,literature_baseline,graphrouter,test,mbpp:test:98,mbpp,qwen3-14b-awq-local
llmrouter_knn_fallback_k63,literature_baseline,graphrouter,test,mbpp:test:99,mbpp,qwen3-32b-awq-local
llmrouter_knn_fallback_k63,literature_baseline,graphrouter,test,mmlupro:test_1000:81,mmlupro,gemini-3.5-flash-strong-solve
llmrouter_knn_fallback_k63,literature_baseline,graphrouter,test,mmlupro:test_1000:82,mmlupro,gemini-3.5-flash-strong-solve
llmrouter_knn_fallback_k63,literature_baseline,graphrouter,test,mmlupro:test_1000:83,mmlupro,gemini-3.5-flash-strong-solve
llmrouter_knn_fallback_k63,literature_baseline,graphrouter,test,mmlupro:test_1000:84,mmlupro,gemini-3.5-flash-strong-solve
llmrouter_knn_fallback_k63,literature_baseline,graphrouter,test,mmlupro:test_1000:85,mmlupro,gemini-3.5-flash-strong-solve
llmrouter_knn_fallback_k63,literature_baseline,graphrouter,test,mmlupro:test_1000:86,mmlupro,gemini-3.5-flash-strong-solve
llmrouter_knn_fallback_k63,literature_baseline,graphrouter,test,mmlupro:test_1000:87,mmlupro,gemini-3.5-flash-strong-solve
llmrouter_knn_fallback_k63,literature_baseline,graphrouter,test,mmlupro:test_1000:88,mmlupro,gemini-3.5-flash-strong-solve
llmrouter_knn_fallback_k63,literature_baseline,graphrouter,test,mmlupro:test_1000:89,mmlupro,gemini-3.5-flash-strong-solve
llmrouter_knn_fallback_k63,literature_baseline,graphrouter,test,mmlupro:test_1000:9,mmlupro,gemini-3.5-flash-strong-solve
llmrouter_knn_fallback_k63,literature_baseline,graphrouter,test,mmlupro:test_1000:90,mmlupro,gemini-3.5-flash-strong-solve
llmrouter_knn_fallback_k63,literature_baseline,graphrouter,test,mmlupro:test_1000:91,mmlupro,gemini-3.5-flash-strong-solve
llmrouter_knn_fallback_k63,literature_baseline,graphrouter,test,mmlupro:test_1000:92,mmlupro,gemini-3.5-flash-strong-solve
