query_id,view,min_leaf,predictor,true_state,predicted_state,confidence
gpqa:test:87,probe_only,40,random_forest,z05,z05,0.9522293867831746
gpqa:test:88,probe_only,40,random_forest,z05,z05,0.922637211038764
gpqa:test:89,probe_only,40,random_forest,z05,z05,0.8304082959469471
gpqa:test:90,probe_only,40,random_forest,z04,z05,0.575427708483049
gpqa:test:91,probe_only,40,random_forest,z05,z05,0.9467377917497978
gpqa:test:92,probe_only,40,random_forest,z05,z05,0.9804052826952472
gpqa:test:93,probe_only,40,random_forest,z05,z05,0.9636051524233377
gpqa:test:94,probe_only,40,random_forest,z04,z05,0.5183488189956997
gpqa:test:95,probe_only,40,random_forest,z05,z05,0.975310107418102
gpqa:test:96,probe_only,40,random_forest,z05,z05,0.809785912311793
gpqa:test:97,probe_only,40,random_forest,z05,z05,0.9391090445072005
gpqa:test:98,probe_only,40,random_forest,z04,z04,0.5115049106667706
gpqa:test:99,probe_only,40,random_forest,z06,z06,0.7557668809256327
mmlupro:test_1000:9,probe_only,40,random_forest,z05,z05,0.8698060390739664
mmlupro:test_1000:81,probe_only,40,random_forest,z05,z05,0.9065069008368448
mmlupro:test_1000:82,probe_only,40,random_forest,z02,z02,0.40304380471482726
mmlupro:test_1000:83,probe_only,40,random_forest,z05,z05,0.9257097467506541
mmlupro:test_1000:84,probe_only,40,random_forest,z02,z02,0.47791480120305757
mmlupro:test_1000:85,probe_only,40,random_forest,z05,z05,0.7532656232193259
mmlupro:test_1000:86,probe_only,40,random_forest,z02,z02,0.7473587145285552
mmlupro:test_1000:87,probe_only,40,random_forest,z01,z01,0.43127287160570243
mmlupro:test_1000:88,probe_only,40,random_forest,z05,z05,0.6699444975568976
mmlupro:test_1000:89,probe_only,40,random_forest,z04,z04,0.6504105946680564
mmlupro:test_1000:90,probe_only,40,random_forest,z05,z05,0.8676090555614293
mmlupro:test_1000:91,probe_only,40,random_forest,z05,z05,0.8363149407025986
mmlupro:test_1000:92,probe_only,40,random_forest,z02,z02,0.7038607559989739
mmlupro:test_1000:93,probe_only,40,random_forest,z06,z06,0.8744327099701188
mmlupro:test_1000:94,probe_only,40,random_forest,z05,z05,0.8441856208107391
mmlupro:test_1000:95,probe_only,40,random_forest,z00,z02,0.40618200155475576
mmlupro:test_1000:96,probe_only,40,random_forest,z05,z05,0.8358034175073945
mmlupro:test_1000:97,probe_only,40,random_forest,z05,z05,0.7224515249530761
mmlupro:test_1000:98,probe_only,40,random_forest,z05,z05,0.8293119848640231
mmlupro:test_1000:99,probe_only,40,random_forest,z02,z02,0.7254003454740272
humaneval:test:9,probe_only,40,random_forest,z02,z03,0.5902800387946312
humaneval:test:81,probe_only,40,random_forest,z03,z03,0.9370040254622135
humaneval:test:82,probe_only,40,random_forest,z06,z06,0.4781282437483473
humaneval:test:83,probe_only,40,random_forest,z03,z03,0.916954472137175
humaneval:test:84,probe_only,40,random_forest,z02,z02,0.7570619918351017
humaneval:test:85,probe_only,40,random_forest,z07,z03,0.5014281152480516
humaneval:test:86,probe_only,40,random_forest,z03,z03,0.7194516310839788
humaneval:test:87,probe_only,40,random_forest,z03,z03,0.5818849753229981
humaneval:test:88,probe_only,40,random_forest,z02,z03,0.44724392301845806
humaneval:test:89,probe_only,40,random_forest,z03,z03,0.9464036840862938
humaneval:test:90,probe_only,40,random_forest,z03,z02,0.5653886979171754
humaneval:test:91,probe_only,40,random_forest,z03,z03,0.9772106461796172
humaneval:test:92,probe_only,40,random_forest,z03,z03,0.9048510079260452
humaneval:test:93,probe_only,40,random_forest,z03,z03,0.9185857087341388
humaneval:test:94,probe_only,40,random_forest,z03,z02,0.5629312586078069
humaneval:test:96,probe_only,40,random_forest,z02,z03,0.50930753656965
humaneval:test:97,probe_only,40,random_forest,z03,z03,0.9106910761977777
humaneval:test:98,probe_only,40,random_forest,z03,z03,0.8411400742928705
humaneval:test:99,probe_only,40,random_forest,z03,z03,0.9390128506876256
mbpp:test:9,probe_only,40,random_forest,z03,z02,0.5382027576918804
mbpp:test:81,probe_only,40,random_forest,z03,z03,0.719691148718719
mbpp:test:82,probe_only,40,random_forest,z02,z02,0.6117768839844689
mbpp:test:83,probe_only,40,random_forest,z02,z02,0.7200292720059526
mbpp:test:84,probe_only,40,random_forest,z02,z02,0.7218544033575557
mbpp:test:85,probe_only,40,random_forest,z02,z02,0.9080702212216545
mbpp:test:86,probe_only,40,random_forest,z02,z02,0.6995944140772221
mbpp:test:87,probe_only,40,random_forest,z02,z02,0.7361189021141634
mbpp:test:88,probe_only,40,random_forest,z02,z02,0.6914692052587327
mbpp:test:89,probe_only,40,random_forest,z03,z03,0.8395717980879717
mbpp:test:90,probe_only,40,random_forest,z02,z02,0.6394355130978194
mbpp:test:91,probe_only,40,random_forest,z02,z02,0.8951538467907147
mbpp:test:92,probe_only,40,random_forest,z02,z02,0.8425828033921167
mbpp:test:93,probe_only,40,random_forest,z02,z02,0.8871530216873106
mbpp:test:94,probe_only,40,random_forest,z03,z03,0.6553594516175186
mbpp:test:95,probe_only,40,random_forest,z03,z03,0.8606654139116225
mbpp:test:96,probe_only,40,random_forest,z02,z02,0.7583464807027255
mbpp:test:97,probe_only,40,random_forest,z03,z03,0.76361699136693
mbpp:test:98,probe_only,40,random_forest,z02,z02,0.6269220054840989
mbpp:test:99,probe_only,40,random_forest,z02,z02,0.7206374577082959
gsm8k:test:9,probe_only,40,histgb,z00,z00,0.9999608369752332
gsm8k:test:81,probe_only,40,histgb,z01,z01,0.9999756664524719
gsm8k:test:82,probe_only,40,histgb,z01,z01,0.9999766538951855
gsm8k:test:83,probe_only,40,histgb,z01,z01,0.9999817952265058
gsm8k:test:84,probe_only,40,histgb,z01,z01,0.9999748645810845
gsm8k:test:85,probe_only,40,histgb,z01,z01,0.9999642831393436
gsm8k:test:86,probe_only,40,histgb,z00,z00,0.9999439320043245
gsm8k:test:87,probe_only,40,histgb,z00,z00,0.9999748292683359
gsm8k:test:88,probe_only,40,histgb,z01,z01,0.9999766163151433
gsm8k:test:89,probe_only,40,histgb,z00,z00,0.9999699130373352
gsm8k:test:90,probe_only,40,histgb,z00,z00,0.9999717870574776
gsm8k:test:91,probe_only,40,histgb,z01,z01,0.9999760417954251
gsm8k:test:92,probe_only,40,histgb,z00,z00,0.999967409335279
gsm8k:test:93,probe_only,40,histgb,z00,z00,0.9999782138439648
gsm8k:test:94,probe_only,40,histgb,z00,z00,0.9996919391656321
gsm8k:test:95,probe_only,40,histgb,z00,z00,0.9999734907495335
gsm8k:test:96,probe_only,40,histgb,z01,z01,0.9999589679646461
gsm8k:test:97,probe_only,40,histgb,z00,z00,0.9999573829163925
gsm8k:test:98,probe_only,40,histgb,z00,z00,0.9999184710077083
gsm8k:test:99,probe_only,40,histgb,z00,z00,0.9999774852517546
math500:test:9,probe_only,40,histgb,z00,z00,0.9997158196435392
math500:test:81,probe_only,40,histgb,z07,z07,0.9999498873893237
math500:test:82,probe_only,40,histgb,z07,z07,0.9999261163185336
math500:test:83,probe_only,40,histgb,z06,z06,0.9999782541839717
math500:test:84,probe_only,40,histgb,z04,z04,0.9999657905567507
math500:test:85,probe_only,40,histgb,z04,z04,0.9999175154290915
math500:test:86,probe_only,40,histgb,z07,z07,0.999946340223694
math500:test:87,probe_only,40,histgb,z01,z01,0.9999789286146492
math500:test:88,probe_only,40,histgb,z04,z04,0.9999615553331203
math500:test:89,probe_only,40,histgb,z07,z07,0.9998687695284196
math500:test:90,probe_only,40,histgb,z04,z04,0.9999284030910963
math500:test:91,probe_only,40,histgb,z00,z00,0.9999729641558022
math500:test:92,probe_only,40,histgb,z04,z04,0.9998975111395086
math500:test:93,probe_only,40,histgb,z06,z06,0.9994142308636303
math500:test:94,probe_only,40,histgb,z07,z07,0.999960807692534
math500:test:95,probe_only,40,histgb,z06,z06,0.9999785668764093
math500:test:96,probe_only,40,histgb,z06,z06,0.999964079623752
math500:test:97,probe_only,40,histgb,z07,z07,0.999929592663752
math500:test:98,probe_only,40,histgb,z00,z02,0.9998524010427847
math500:test:99,probe_only,40,histgb,z01,z01,0.9999781096629103
aime:hybrid:6,probe_only,40,histgb,z06,z06,0.999949389334231
aime:hybrid:7,probe_only,40,histgb,z06,z06,0.9999621701799364
aime:hybrid:8,probe_only,40,histgb,z07,z07,0.9999750234354612
aime:hybrid:9,probe_only,40,histgb,z04,z04,0.9999681340131212
aime:hybrid:53,probe_only,40,histgb,z06,z06,0.9997972138075059
aime:hybrid:54,probe_only,40,histgb,z06,z06,0.9999768720708708
aime:hybrid:55,probe_only,40,histgb,z06,z06,0.9999658606564248
aime:hybrid:56,probe_only,40,histgb,z06,z06,0.9992792982228149
aime:hybrid:57,probe_only,40,histgb,z06,z06,0.9999780495699473
aime:hybrid:58,probe_only,40,histgb,z07,z07,0.9997242282336866
aime:hybrid:59,probe_only,40,histgb,z07,z07,0.999869953737261
aime:hybrid:60,probe_only,40,histgb,z07,z07,0.9998940559660701
livemathbench:test:9,probe_only,40,histgb,z00,z00,0.9988833571895326
livemathbench:test:81,probe_only,40,histgb,z05,z05,0.9998960972631804
livemathbench:test:82,probe_only,40,histgb,z07,z07,0.999967602130022
livemathbench:test:83,probe_only,40,histgb,z06,z06,0.9999116261411293
livemathbench:test:84,probe_only,40,histgb,z06,z06,0.9999331267270096
livemathbench:test:85,probe_only,40,histgb,z06,z06,0.99997391426775
livemathbench:test:86,probe_only,40,histgb,z01,z01,0.9999635698831616
livemathbench:test:87,probe_only,40,histgb,z00,z00,0.9986665507764562
livemathbench:test:88,probe_only,40,histgb,z04,z04,0.9999678732512488
livemathbench:test:89,probe_only,40,histgb,z06,z06,0.9999749642480253
livemathbench:test:90,probe_only,40,histgb,z07,z07,0.9999115092769818
livemathbench:test:91,probe_only,40,histgb,z07,z07,0.9999121694363663
livemathbench:test:92,probe_only,40,histgb,z04,z04,0.9999681596002848
livemathbench:test:93,probe_only,40,histgb,z06,z06,0.9999805346824814
livemathbench:test:94,probe_only,40,histgb,z07,z07,0.9999176030809253
livemathbench:test:95,probe_only,40,histgb,z04,z04,0.9999652377851989
livemathbench:test:96,probe_only,40,histgb,z07,z07,0.9999418919976223
livemathbench:test:97,probe_only,40,histgb,z07,z07,0.9999628362452166
livemathbench:test:98,probe_only,40,histgb,z04,z04,0.9999408354039622
livemathbench:test:99,probe_only,40,histgb,z07,z07,0.9999335055967217
bbh:test:9,probe_only,40,histgb,z01,z01,0.9999818021677
bbh:test:81,probe_only,40,histgb,z00,z00,0.9999372096702475
bbh:test:82,probe_only,40,histgb,z00,z00,0.9999494819061668
bbh:test:83,probe_only,40,histgb,z01,z01,0.9999790253169969
bbh:test:84,probe_only,40,histgb,z01,z01,0.9999790253169969
bbh:test:85,probe_only,40,histgb,z01,z01,0.9999790244200838
bbh:test:86,probe_only,40,histgb,z01,z01,0.9999797165185516
bbh:test:87,probe_only,40,histgb,z01,z01,0.9999788803030887
bbh:test:88,probe_only,40,histgb,z00,z00,0.9999674162085752
bbh:test:89,probe_only,40,histgb,z01,z01,0.9999782738938516
bbh:test:90,probe_only,40,histgb,z00,z00,0.9999674162085752
bbh:test:91,probe_only,40,histgb,z00,z00,0.9999660630487993
bbh:test:92,probe_only,40,histgb,z00,z00,0.9999674162085752
bbh:test:93,probe_only,40,histgb,z01,z01,0.9999706293086612
bbh:test:94,probe_only,40,histgb,z00,z00,0.9999674162085752
bbh:test:95,probe_only,40,histgb,z01,z01,0.9999783096343545
bbh:test:96,probe_only,40,histgb,z01,z01,0.9999721200836434
bbh:test:97,probe_only,40,histgb,z01,z01,0.9999783096343545
bbh:test:98,probe_only,40,histgb,z01,z01,0.9999790244200838
bbh:test:99,probe_only,40,histgb,z01,z01,0.9999783096343545
gpqa:test:9,probe_only,40,histgb,z04,z04,0.999918375386678
gpqa:test:81,probe_only,40,histgb,z05,z05,0.9999857178262527
gpqa:test:83,probe_only,40,histgb,z05,z05,0.9999914073921011
gpqa:test:84,probe_only,40,histgb,z05,z05,0.9999880710292411
gpqa:test:85,probe_only,40,histgb,z05,z05,0.999988163779902
gpqa:test:86,probe_only,40,histgb,z05,z05,0.9999896092413112
gpqa:test:87,probe_only,40,histgb,z05,z05,0.999987443390053
gpqa:test:88,probe_only,40,histgb,z05,z05,0.9999886752550328
gpqa:test:89,probe_only,40,histgb,z05,z05,0.9999774543771786
gpqa:test:90,probe_only,40,histgb,z04,z04,0.9999278145983629
gpqa:test:91,probe_only,40,histgb,z05,z05,0.9999279691821161
gpqa:test:92,probe_only,40,histgb,z05,z05,0.9999884756673862
gpqa:test:93,probe_only,40,histgb,z05,z05,0.9999874317008159
gpqa:test:94,probe_only,40,histgb,z04,z04,0.9999269564291129
gpqa:test:95,probe_only,40,histgb,z05,z05,0.9999881201124491
gpqa:test:96,probe_only,40,histgb,z05,z05,0.9998878141387642
gpqa:test:97,probe_only,40,histgb,z05,z05,0.9999881913216117
gpqa:test:98,probe_only,40,histgb,z04,z04,0.9999193391631633
gpqa:test:99,probe_only,40,histgb,z06,z06,0.999972267111305
mmlupro:test_1000:9,probe_only,40,histgb,z05,z05,0.9999880080822627
mmlupro:test_1000:81,probe_only,40,histgb,z05,z05,0.9999890794009407
mmlupro:test_1000:82,probe_only,40,histgb,z02,z02,0.9998534559513449
mmlupro:test_1000:83,probe_only,40,histgb,z05,z05,0.9999819252812938
mmlupro:test_1000:84,probe_only,40,histgb,z02,z02,0.9999590059920614
mmlupro:test_1000:85,probe_only,40,histgb,z05,z05,0.9999712142099095
mmlupro:test_1000:86,probe_only,40,histgb,z02,z02,0.999948743141268
mmlupro:test_1000:87,probe_only,40,histgb,z01,z01,0.9997348476863654
mmlupro:test_1000:88,probe_only,40,histgb,z05,z05,0.9999163571208386
mmlupro:test_1000:89,probe_only,40,histgb,z04,z04,0.9999318988440422
mmlupro:test_1000:90,probe_only,40,histgb,z05,z05,0.9999845946758128
mmlupro:test_1000:91,probe_only,40,histgb,z05,z05,0.9999159294095066
mmlupro:test_1000:92,probe_only,40,histgb,z02,z02,0.9999407663025335
mmlupro:test_1000:93,probe_only,40,histgb,z06,z06,0.999974765280551
mmlupro:test_1000:94,probe_only,40,histgb,z05,z05,0.9999861441285828
mmlupro:test_1000:95,probe_only,40,histgb,z00,z00,0.9998674680739941
mmlupro:test_1000:96,probe_only,40,histgb,z05,z05,0.999942677709924
mmlupro:test_1000:97,probe_only,40,histgb,z05,z05,0.9999624468159332
mmlupro:test_1000:98,probe_only,40,histgb,z05,z05,0.9999791197367561
mmlupro:test_1000:99,probe_only,40,histgb,z02,z02,0.9999478587205483
humaneval:test:9,probe_only,40,histgb,z02,z02,0.9999645182066804
humaneval:test:81,probe_only,40,histgb,z03,z03,0.9999674930744314
humaneval:test:82,probe_only,40,histgb,z06,z06,0.9999742074244946
humaneval:test:83,probe_only,40,histgb,z03,z03,0.999967072145185
humaneval:test:84,probe_only,40,histgb,z02,z02,0.9999768594271834
humaneval:test:85,probe_only,40,histgb,z07,z07,0.999282582628398
humaneval:test:86,probe_only,40,histgb,z03,z03,0.9999471014785853
humaneval:test:87,probe_only,40,histgb,z03,z05,0.9945264929770329
humaneval:test:88,probe_only,40,histgb,z02,z02,0.9999499974822743
humaneval:test:89,probe_only,40,histgb,z03,z03,0.999964242141569
humaneval:test:90,probe_only,40,histgb,z03,z03,0.9999425057697744
humaneval:test:91,probe_only,40,histgb,z03,z03,0.9999657926130795
humaneval:test:92,probe_only,40,histgb,z03,z03,0.9999621027459441
humaneval:test:93,probe_only,40,histgb,z03,z03,0.9999656765022262
humaneval:test:94,probe_only,40,histgb,z03,z03,0.9999378536160413
humaneval:test:96,probe_only,40,histgb,z02,z02,0.9999559168315921
humaneval:test:97,probe_only,40,histgb,z03,z03,0.9999640159648752
humaneval:test:98,probe_only,40,histgb,z03,z03,0.9999462925326494
humaneval:test:99,probe_only,40,histgb,z03,z03,0.9999698569267133
mbpp:test:9,probe_only,40,histgb,z03,z03,0.9999626316618059
mbpp:test:81,probe_only,40,histgb,z03,z03,0.9999696757535047
mbpp:test:82,probe_only,40,histgb,z02,z02,0.9999489410416434
mbpp:test:83,probe_only,40,histgb,z02,z02,0.9999635706961502
mbpp:test:84,probe_only,40,histgb,z02,z02,0.9999513341580286
mbpp:test:85,probe_only,40,histgb,z02,z02,0.9999552979067255
mbpp:test:86,probe_only,40,histgb,z02,z02,0.9999694758231492
mbpp:test:87,probe_only,40,histgb,z02,z02,0.9999687703672405
mbpp:test:88,probe_only,40,histgb,z02,z02,0.9999647634616147
mbpp:test:89,probe_only,40,histgb,z03,z03,0.999960167286003
mbpp:test:90,probe_only,40,histgb,z02,z02,0.9999651820604245
mbpp:test:91,probe_only,40,histgb,z02,z02,0.99995244119452
mbpp:test:92,probe_only,40,histgb,z02,z02,0.9999721627947101
mbpp:test:93,probe_only,40,histgb,z02,z02,0.9999743428877095
mbpp:test:94,probe_only,40,histgb,z03,z03,0.9999485264455421
mbpp:test:95,probe_only,40,histgb,z03,z03,0.9999656746268326
mbpp:test:96,probe_only,40,histgb,z02,z02,0.9999650762561733
mbpp:test:97,probe_only,40,histgb,z03,z03,0.9999623606486793
mbpp:test:98,probe_only,40,histgb,z02,z02,0.9999511986656852
mbpp:test:99,probe_only,40,histgb,z02,z02,0.9999733435987312
gsm8k:test:9,semantic_pca8_plus_probe,5,random_forest,z00,z00,0.897765552137732
gsm8k:test:81,semantic_pca8_plus_probe,5,random_forest,z01,z01,0.8784185626288318
gsm8k:test:82,semantic_pca8_plus_probe,5,random_forest,z01,z01,0.9135841359724702
gsm8k:test:83,semantic_pca8_plus_probe,5,random_forest,z01,z01,0.9725520357844795
gsm8k:test:84,semantic_pca8_plus_probe,5,random_forest,z01,z01,0.9892792085485372
gsm8k:test:85,semantic_pca8_plus_probe,5,random_forest,z01,z01,0.929339012561295
gsm8k:test:86,semantic_pca8_plus_probe,5,random_forest,z00,z00,0.7581152827175476
gsm8k:test:87,semantic_pca8_plus_probe,5,random_forest,z00,z00,0.9779096669113065
gsm8k:test:88,semantic_pca8_plus_probe,5,random_forest,z01,z01,0.9861839782780533
gsm8k:test:89,semantic_pca8_plus_probe,5,random_forest,z00,z00,0.9797968886960674
gsm8k:test:90,semantic_pca8_plus_probe,5,random_forest,z00,z00,0.9664185854957206
gsm8k:test:91,semantic_pca8_plus_probe,5,random_forest,z01,z01,0.9082971341304026
gsm8k:test:92,semantic_pca8_plus_probe,5,random_forest,z00,z00,0.8198271754692922
gsm8k:test:93,semantic_pca8_plus_probe,5,random_forest,z00,z00,0.9370140704976446
gsm8k:test:94,semantic_pca8_plus_probe,5,random_forest,z00,z00,0.4698028579463074
gsm8k:test:95,semantic_pca8_plus_probe,5,random_forest,z00,z00,0.9661662943245074
gsm8k:test:96,semantic_pca8_plus_probe,5,random_forest,z01,z01,0.9085602750849003
gsm8k:test:97,semantic_pca8_plus_probe,5,random_forest,z00,z00,0.7307122128277529
gsm8k:test:98,semantic_pca8_plus_probe,5,random_forest,z00,z00,0.48710064996572117
gsm8k:test:99,semantic_pca8_plus_probe,5,random_forest,z00,z00,0.9314193498057546
math500:test:9,semantic_pca8_plus_probe,5,random_forest,z00,z00,0.46087689252587694
math500:test:81,semantic_pca8_plus_probe,5,random_forest,z06,z06,0.9843552858949024
math500:test:82,semantic_pca8_plus_probe,5,random_forest,z06,z06,0.9515906997828109
math500:test:83,semantic_pca8_plus_probe,5,random_forest,z06,z06,0.9562383755519255
math500:test:84,semantic_pca8_plus_probe,5,random_forest,z06,z06,0.8926709756322411
math500:test:85,semantic_pca8_plus_probe,5,random_forest,z06,z06,0.9150222416372884
math500:test:86,semantic_pca8_plus_probe,5,random_forest,z06,z06,0.8343573743257864
math500:test:87,semantic_pca8_plus_probe,5,random_forest,z01,z01,0.9715126555105832
math500:test:88,semantic_pca8_plus_probe,5,random_forest,z06,z06,0.9245241183545253
math500:test:89,semantic_pca8_plus_probe,5,random_forest,z06,z06,0.794806815108695
math500:test:90,semantic_pca8_plus_probe,5,random_forest,z06,z06,0.8957138954760505
math500:test:91,semantic_pca8_plus_probe,5,random_forest,z00,z00,0.8901410162882558
math500:test:92,semantic_pca8_plus_probe,5,random_forest,z06,z06,0.7198591109876289
math500:test:93,semantic_pca8_plus_probe,5,random_forest,z05,z06,0.5505962269742456
math500:test:94,semantic_pca8_plus_probe,5,random_forest,z06,z06,0.976771627080178
math500:test:95,semantic_pca8_plus_probe,5,random_forest,z06,z06,0.7711607757534641
math500:test:96,semantic_pca8_plus_probe,5,random_forest,z06,z06,0.9164239945239884
math500:test:97,semantic_pca8_plus_probe,5,random_forest,z06,z06,0.9070540825963889
math500:test:98,semantic_pca8_plus_probe,5,random_forest,z00,z03,0.4033154483577379
math500:test:99,semantic_pca8_plus_probe,5,random_forest,z01,z01,0.9872636532389533
aime:hybrid:6,semantic_pca8_plus_probe,5,random_forest,z06,z06,0.9489588176289279
aime:hybrid:7,semantic_pca8_plus_probe,5,random_forest,z06,z06,0.8553233902183617
aime:hybrid:8,semantic_pca8_plus_probe,5,random_forest,z06,z06,0.966613744456354
aime:hybrid:9,semantic_pca8_plus_probe,5,random_forest,z06,z06,0.9495652380773597
aime:hybrid:53,semantic_pca8_plus_probe,5,random_forest,z06,z06,0.8470995104659713
aime:hybrid:54,semantic_pca8_plus_probe,5,random_forest,z06,z06,0.982172623524133
aime:hybrid:55,semantic_pca8_plus_probe,5,random_forest,z06,z06,0.9133808608951072
aime:hybrid:56,semantic_pca8_plus_probe,5,random_forest,z06,z06,0.778511796331722
aime:hybrid:57,semantic_pca8_plus_probe,5,random_forest,z06,z06,0.9213375608861287
aime:hybrid:58,semantic_pca8_plus_probe,5,random_forest,z06,z06,0.8504781333861473
aime:hybrid:59,semantic_pca8_plus_probe,5,random_forest,z06,z06,0.9409509203753256
aime:hybrid:60,semantic_pca8_plus_probe,5,random_forest,z06,z06,0.8084976294398762
livemathbench:test:9,semantic_pca8_plus_probe,5,random_forest,z00,z06,0.4102962878960743
livemathbench:test:81,semantic_pca8_plus_probe,5,random_forest,z06,z06,0.7496987708035675
livemathbench:test:82,semantic_pca8_plus_probe,5,random_forest,z06,z06,0.9064539514023894
livemathbench:test:83,semantic_pca8_plus_probe,5,random_forest,z06,z06,0.7372302210977508
livemathbench:test:84,semantic_pca8_plus_probe,5,random_forest,z06,z06,0.9199561904650837
livemathbench:test:85,semantic_pca8_plus_probe,5,random_forest,z06,z06,0.8778498810180385
livemathbench:test:86,semantic_pca8_plus_probe,5,random_forest,z01,z01,0.8604503413230042
livemathbench:test:87,semantic_pca8_plus_probe,5,random_forest,z00,z00,0.35349191092610943
livemathbench:test:88,semantic_pca8_plus_probe,5,random_forest,z06,z06,0.9553075135303498
livemathbench:test:89,semantic_pca8_plus_probe,5,random_forest,z06,z06,0.8910919066815071
livemathbench:test:90,semantic_pca8_plus_probe,5,random_forest,z06,z06,0.9310356769634872
livemathbench:test:91,semantic_pca8_plus_probe,5,random_forest,z06,z06,0.9524121802422155
livemathbench:test:92,semantic_pca8_plus_probe,5,random_forest,z06,z06,0.9653865386987543
livemathbench:test:93,semantic_pca8_plus_probe,5,random_forest,z06,z06,0.9802443888690082
livemathbench:test:94,semantic_pca8_plus_probe,5,random_forest,z06,z06,0.9616045499120706
livemathbench:test:95,semantic_pca8_plus_probe,5,random_forest,z06,z06,0.935808639767262
livemathbench:test:96,semantic_pca8_plus_probe,5,random_forest,z06,z06,0.9197936725014836
livemathbench:test:97,semantic_pca8_plus_probe,5,random_forest,z06,z06,0.9638108582107929
livemathbench:test:98,semantic_pca8_plus_probe,5,random_forest,z06,z06,0.8565855761993919
livemathbench:test:99,semantic_pca8_plus_probe,5,random_forest,z06,z06,0.9153638174344675
bbh:test:9,semantic_pca8_plus_probe,5,random_forest,z01,z01,0.9927250597873598
bbh:test:81,semantic_pca8_plus_probe,5,random_forest,z00,z00,0.7035568741716184
bbh:test:82,semantic_pca8_plus_probe,5,random_forest,z00,z00,0.772991753956497
bbh:test:83,semantic_pca8_plus_probe,5,random_forest,z01,z01,0.8987750150733109
bbh:test:84,semantic_pca8_plus_probe,5,random_forest,z01,z01,0.9057506746818418
bbh:test:85,semantic_pca8_plus_probe,5,random_forest,z01,z01,0.8737728067886307
bbh:test:86,semantic_pca8_plus_probe,5,random_forest,z01,z01,0.8810128048737219
bbh:test:87,semantic_pca8_plus_probe,5,random_forest,z01,z01,0.8924367280071114
bbh:test:88,semantic_pca8_plus_probe,5,random_forest,z00,z00,0.9280740604090122
bbh:test:89,semantic_pca8_plus_probe,5,random_forest,z01,z01,0.9032840080151753
bbh:test:90,semantic_pca8_plus_probe,5,random_forest,z00,z00,0.934262030598794
bbh:test:91,semantic_pca8_plus_probe,5,random_forest,z00,z00,0.9231829990162506
bbh:test:92,semantic_pca8_plus_probe,5,random_forest,z00,z00,0.9227742410735018
bbh:test:93,semantic_pca8_plus_probe,5,random_forest,z01,z01,0.745552128922185
bbh:test:94,semantic_pca8_plus_probe,5,random_forest,z00,z00,0.9307508932535871
bbh:test:95,semantic_pca8_plus_probe,5,random_forest,z01,z01,0.9251275560757012
bbh:test:96,semantic_pca8_plus_probe,5,random_forest,z01,z01,0.9417909219173383
bbh:test:97,semantic_pca8_plus_probe,5,random_forest,z01,z01,0.905078851905287
bbh:test:98,semantic_pca8_plus_probe,5,random_forest,z01,z01,0.8642737227401479
bbh:test:99,semantic_pca8_plus_probe,5,random_forest,z01,z01,0.9040605924447063
gpqa:test:9,semantic_pca8_plus_probe,5,random_forest,z07,z07,0.9147099702086691
gpqa:test:81,semantic_pca8_plus_probe,5,random_forest,z07,z07,0.9878042384534909
gpqa:test:83,semantic_pca8_plus_probe,5,random_forest,z07,z07,0.961379709488778
gpqa:test:84,semantic_pca8_plus_probe,5,random_forest,z07,z07,0.9528684560676433
gpqa:test:85,semantic_pca8_plus_probe,5,random_forest,z07,z07,0.9918582112100902
gpqa:test:86,semantic_pca8_plus_probe,5,random_forest,z07,z07,0.9992222222222221
gpqa:test:87,semantic_pca8_plus_probe,5,random_forest,z07,z07,0.9772407356168816
gpqa:test:88,semantic_pca8_plus_probe,5,random_forest,z07,z07,0.9803779066377161
gpqa:test:89,semantic_pca8_plus_probe,5,random_forest,z07,z07,0.9145571401033737
gpqa:test:90,semantic_pca8_plus_probe,5,random_forest,z07,z07,0.988712995840509
gpqa:test:91,semantic_pca8_plus_probe,5,random_forest,z07,z07,0.9881060132944737
gpqa:test:92,semantic_pca8_plus_probe,5,random_forest,z07,z07,0.9925970713645269
gpqa:test:93,semantic_pca8_plus_probe,5,random_forest,z07,z07,0.9577907701519461
gpqa:test:94,semantic_pca8_plus_probe,5,random_forest,z07,z07,0.9899653820698238
gpqa:test:95,semantic_pca8_plus_probe,5,random_forest,z07,z07,0.9955835026913001
gpqa:test:96,semantic_pca8_plus_probe,5,random_forest,z07,z07,0.9416759929059886
gpqa:test:97,semantic_pca8_plus_probe,5,random_forest,z07,z07,0.9595445398846256
gpqa:test:98,semantic_pca8_plus_probe,5,random_forest,z07,z07,0.9661467877847755
gpqa:test:99,semantic_pca8_plus_probe,5,random_forest,z07,z07,0.8869925643381309
mmlupro:test_1000:9,semantic_pca8_plus_probe,5,random_forest,z07,z07,0.9668675780395904
mmlupro:test_1000:81,semantic_pca8_plus_probe,5,random_forest,z07,z07,0.9483689725308498
mmlupro:test_1000:82,semantic_pca8_plus_probe,5,random_forest,z03,z07,0.48441787705287465
mmlupro:test_1000:83,semantic_pca8_plus_probe,5,random_forest,z07,z07,0.9155339596267841
mmlupro:test_1000:84,semantic_pca8_plus_probe,5,random_forest,z03,z03,0.5301045285973975
mmlupro:test_1000:85,semantic_pca8_plus_probe,5,random_forest,z07,z07,0.8512460306081066
